         262
 Energy:  -928.410452200000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X  0.0000000E+00  -17.18057      0.0000000E+00
 X  0.0000000E+00  -8.590286      -14.87881    
 X   30.00000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00  -25.77086      -14.87881    
 X   30.00000      -17.18057      0.0000000E+00
 X   30.00000      -8.590286      -14.87881    
 X   30.00000      -25.77086      -14.87881    
 Al   16.44395      -12.93764      -9.122750    
 Al   16.28221      -14.38999      -6.570750    
 Al   16.33731      -15.76418      -4.113310    
 Al   16.33671      -17.18104      -1.653470    
 Al   16.33189      -18.61556      -4.131110    
 Al   16.33671      -20.04400      -6.612270    
 Al   16.34315      -18.61127      -9.097170    
 Al   16.35154      -17.16908      -11.56577    
 Al   16.34315      -15.75230      -14.04905    
 Al   16.32711      -18.61190      -14.05244    
 Al   16.32711      -21.47611      -14.05244    
 Al   16.35154      -22.91893      -11.56577    
 Al   16.34315      -21.47674      -9.097170    
 Al   13.98855      -20.04400      -9.917520    
 Al   13.98733      -18.61035      -12.39789    
 Al   11.69670      -20.04400      -13.22561    
 Al   11.69113      -21.47928      -10.74308    
 Al   9.352890      -22.90644      -11.57298    
 Al   9.353830      -21.47445      -14.05148    
 Al   9.351100      -24.34290      -14.05384    
 Al   11.69113      -22.91157      -13.22389    
 Al   13.98733      -21.47765      -12.39789    
 Al   16.32711      -20.04400      -11.57196    
 Al   16.33731      -17.20529      -6.609380    
 Al   13.97946      -15.76670      -7.439840    
 Al   13.98532      -17.19076      -4.953720    
 Al   11.68836      -18.61087      -5.788840    
 Al   11.68673      -17.17577      -8.268820    
 Al   9.351100      -18.61182      -9.088550    
 Al   9.352890      -17.18157      -11.57298    
 Al   7.015150      -18.61515      -12.40066    
 Al   7.016580      -20.04400      -9.925920    
 Al   4.710380      -21.47663      -10.74816    
 Al   4.702380      -20.04400      -13.22561    
 Al   2.355020      -21.47906      -14.05414    
 Al   2.367620      -22.90978      -11.57105    
 Al   2.372180      -24.33706      -14.05077    
 Al   4.710380      -22.90585      -13.22364    
 Al   7.015150      -21.47285      -12.40066    
 Al   9.353830      -20.04400      -11.57387    
 Al   11.69113      -18.60872      -10.74308    
 Al   13.99842      -17.18032      -9.923070    
 Al   11.69807      -15.74251      -10.74214    
 Al   13.99842      -15.75208      -12.39686    
 Al   13.97946      -12.89473      -12.41425    
 Al   16.28221      -11.45372      -11.65653    
 Al   16.33731      -10.01261      -14.07533    
 Al   16.33731      -12.89482      -14.07533    
 Al   16.35677      -14.30308      -11.58006    
 Al   14.01037      -14.30577      -9.912640    
 Al   16.35677      -15.74845      -9.076600    
 Al   9.353830      -18.61355      -14.05148    
 Al   9.351100      -15.74511      -14.05384    
 Al   11.68673      -14.31718      -13.22004    
 Al   11.69973      -12.88134      -10.73921    
 Al   11.69973      -10.02609      -10.73921    
 Al   11.68673      -8.590250      -13.22004    
 Al   13.99842      -24.33592      -12.39686    
 Al   14.01037      -8.601660      -9.912640    
 Al   16.44395      -9.969790      -9.122750    
 Al   16.35677      -7.158980      -9.076600    
 Al   16.28221      -8.517440      -6.570750    
 Al   16.35677      -10.00835      -4.141360    
 Al   16.35154      -11.45372      -1.666480    
 Al   13.99842      -12.88196      -2.478090    
 Al   13.98855      -14.31861     -8.5000001E-04
 Al   11.68788      -15.74799     -0.8261000    
 Al   11.68673      -14.31230      -3.309150    
 Al   9.351380      -15.74561      -4.135800    
 Al   9.359290      -14.30997      -6.616950    
 Al   7.017480      -15.74082      -7.440760    
 Al   7.012680      -14.31047      -9.915350    
 Al   4.719080      -15.74687      -10.74466    
 Al   4.717270      -14.31571      -13.22543    
 Al   7.017480      -12.88258      -12.39137    
 Al   9.359290      -11.45372      -11.56412    
 Al   9.351380      -10.02280      -14.04800    
 Al   9.351380      -12.88463      -14.04800    
 Al   11.68636      -11.45372      -13.22580    
 Al   13.97946      -10.01270      -12.41425    
 Al   16.35677      -8.604350      -11.58006    
 Al   9.351100      -21.47618      -9.088550    
 Al   9.355170      -20.04400      -6.609570    
 Al   9.358170      -18.61198      -4.133180    
 Al   9.355170      -17.18337      -1.654820    
 Al   7.018240      -15.74972      -2.481230    
 Al   7.021080      -12.88392      -2.479490    
 Al   7.012680      -11.45372      -4.967310    
 Al   4.710940      -12.88256      -5.792130    
 Al   4.706950      -11.45372      -8.266010    
 Al   2.354780      -12.88139      -9.090280    
 Al   2.354660      -14.31787      -6.612390    
 Al   2.368870      -15.75087      -4.132400    
 Al   4.717270      -14.31771      -3.307740    
 Al   4.710380      -12.88294     -0.8262200    
 Al   4.717070      -15.75114     -0.8279200    
 Al   7.016580      -22.90162      -14.87545    
 Al   9.351100      -14.32043      -1.655640    
 Al   9.352890      -11.45372      -1.652050    
 Al   11.69113      -10.02142     -0.8310500    
 Al   13.98854      -8.588820     -8.5000001E-04
 Al   13.99348      -7.161610      -2.476660    
 Al   13.98531      -5.716670      -4.953720    
 Al   13.99348      -21.47451      -7.443610    
 Al   11.68672      -5.731660      -8.268820    
 Al   11.68635      -7.158410      -5.786110    
 Al   9.359290      -8.597460      -6.616950    
 Al   9.352680      -7.165600      -9.092020    
 Al   7.012670      -8.596960      -9.915350    
 Al   7.021070      -24.33812      -12.39786    
 Al   4.717260      -8.591720      -13.22543    
 Al   4.710940      -10.02570      -10.74036    
 Al   2.354650      -11.45372      -11.57325    
 Al   2.368860      -10.02249      -14.05426    
 Al   2.368860      -12.88494      -14.05426    
 Al   2.372180      -15.75094      -14.05077    
 Al   2.367620      -17.17823      -11.57105    
 Al   2.372180      -18.61208      -9.095130    
 Al   4.717270      -17.17970      -8.264850    
 Al   7.018240      -18.61148      -7.437950    
