         258
 Energy:  -1308.22708570000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 Ni  0.0000000E+00  0.0000000E+00  0.0000000E+00
 Ni  0.0000000E+00  0.0000000E+00   2.900000    
 Ni  0.0000000E+00  0.0000000E+00   5.800000    
 Ni  0.0000000E+00  0.0000000E+00   8.700000    
 Ni  0.0000000E+00  0.0000000E+00   11.60000    
 Ni  0.0000000E+00   2.900000      0.0000000E+00
 Ni  0.0000000E+00   2.900000       2.900000    
 Ni  0.0000000E+00   2.900000       5.800000    
 Ni  0.0000000E+00   2.900000       8.700000    
 Ni  0.0000000E+00   2.900000       11.60000    
 Ni  0.0000000E+00   5.800000      0.0000000E+00
 Ni  0.0000000E+00   5.800000       2.900000    
 Ni  0.0000000E+00   5.800000       5.800000    
 Ni  0.0000000E+00   5.800000       8.700000    
 Ni  0.0000000E+00   5.800000       11.60000    
 Ni  0.0000000E+00   8.700000      0.0000000E+00
 Ni  0.0000000E+00   8.700000       2.900000    
 Ni  0.0000000E+00   8.700000       5.800000    
 Ni  0.0000000E+00   8.700000       8.700000    
 Ni  0.0000000E+00   8.700000       11.60000    
 Ni  0.0000000E+00   11.60000      0.0000000E+00
 Ni  0.0000000E+00   11.60000       2.900000    
 Ni  0.0000000E+00   11.60000       5.800000    
 Ni  0.0000000E+00   11.60000       8.700000    
 Ni  0.0000000E+00   11.60000       11.60000    
 Ni   2.900000      0.0000000E+00  0.0000000E+00
 Ni   2.900000      0.0000000E+00   2.900000    
 Ni   2.900000      0.0000000E+00   5.800000    
 Ni   2.900000      0.0000000E+00   8.700000    
 Ni   2.900000      0.0000000E+00   11.60000    
 Ni   2.900000       2.900000      0.0000000E+00
 Ni   2.900000       2.900000       2.900000    
 Ni   2.900000       2.900000       5.800000    
 Ni   2.900000       2.900000       8.700000    
 Ni   2.900000       2.900000       11.60000    
 Ni   2.900000       5.800000      0.0000000E+00
 Ni   2.900000       5.800000       2.900000    
 Ni   2.900000       5.800000       5.800000    
 Ni   2.900000       5.800000       8.700000    
 Ni   2.900000       5.800000       11.60000    
 Ni   2.900000       8.700000      0.0000000E+00
 Ni   2.900000       8.700000       2.900000    
 Ni   2.900000       8.700000       5.800000    
 Ni   2.900000       8.700000       8.700000    
 Ni   2.900000       8.700000       11.60000    
 Ni   2.900000       11.60000      0.0000000E+00
 Ni   2.900000       11.60000       2.900000    
 Ni   2.900000       11.60000       5.800000    
 Ni   2.900000       11.60000       8.700000    
 Ni   2.900000       11.60000       11.60000    
 Ni   5.800000      0.0000000E+00  0.0000000E+00
 Ni   5.800000      0.0000000E+00   2.900000    
 Ni   5.800000      0.0000000E+00   5.800000    
 Ni   5.800000      0.0000000E+00   8.700000    
 Ni   5.800000      0.0000000E+00   11.60000    
 Ni   5.800000       2.900000      0.0000000E+00
 Ni   5.800000       2.900000       2.900000    
 Ni   5.800000       2.900000       5.800000    
 Ni   5.800000       2.900000       8.700000    
 Ni   5.800000       2.900000       11.60000    
 Ni   5.800000       5.800000      0.0000000E+00
 Ni   5.800000       5.800000       2.900000    
 Ni   5.800000       5.800000       5.800000    
 Ni   5.800000       5.800000       8.700000    
 Ni   5.800000       5.800000       11.60000    
 Ni   5.800000       8.700000      0.0000000E+00
 Ni   5.800000       8.700000       2.900000    
 Ni   5.800000       8.700000       5.800000    
 Ni   5.800000       8.700000       8.700000    
 Ni   5.800000       8.700000       11.60000    
 Ni   5.800000       11.60000      0.0000000E+00
 Ni   5.800000       11.60000       2.900000    
 Ni   5.800000       11.60000       5.800000    
 Ni   5.800000       11.60000       8.700000    
 Ni   5.800000       11.60000       11.60000    
 Ni   8.700000      0.0000000E+00  0.0000000E+00
 Ni   8.700000      0.0000000E+00   2.900000    
 Ni   8.700000      0.0000000E+00   5.800000    
 Ni   8.700000      0.0000000E+00   8.700000    
 Ni   8.700000      0.0000000E+00   11.60000    
 Ni   8.700000       2.900000      0.0000000E+00
 Ni   8.700000       2.900000       2.900000    
 Ni   8.700000       2.900000       5.800000    
 Ni   8.700000       2.900000       8.700000    
 Ni   8.700000       2.900000       11.60000    
 Ni   8.700000       5.800000      0.0000000E+00
 Ni   8.700000       5.800000       2.900000    
 Ni   8.700000       5.800000       5.800000    
 Ni   8.700000       5.800000       8.700000    
 Ni   8.700000       5.800000       11.60000    
 Ni   8.700000       8.700000      0.0000000E+00
 Ni   8.700000       8.700000       2.900000    
 Ni   8.700000       8.700000       5.800000    
 Ni   8.700000       8.700000       8.700000    
 Ni   8.700000       8.700000       11.60000    
 Ni   8.700000       11.60000      0.0000000E+00
 Ni   8.700000       11.60000       2.900000    
 Ni   8.700000       11.60000       5.800000    
 Ni   8.700000       11.60000       8.700000    
 Ni   8.700000       11.60000       11.60000    
 Ni   11.60000      0.0000000E+00  0.0000000E+00
 Ni   11.60000      0.0000000E+00   2.900000    
 Ni   11.60000      0.0000000E+00   5.800000    
 Ni   11.60000      0.0000000E+00   8.700000    
